IPProto,SrcIP,SrcPort,DstIp,DstPort,UID,App,PackageName,Proto,Status,Info,BytesSent,BytesRcvd,PktsSent,PktsRcvd,FirstSeen,LastSeen,Malicious
17,10.215.173.1,53924,185.157.221.247,25401,10702,HappyMod,com.happymod.apk,BitTorrent,Closed,dht.libtorrent.org,139,184,1,1,2025-09-13T21:06:32.601-05:00,2025-09-13T21:06:32.732-05:00,
17,10.215.173.1,53924,212.129.33.59,6881,10702,HappyMod,com.happymod.apk,BitTorrent,Closed,dht.transmissionbt.com,139,0,1,0,2025-09-13T21:06:32.609-05:00,2025-09-13T21:06:32.609-05:00,
6,10.215.173.1,49106,172.217.165.138,443,10257,Google,com.google.android.googlequicksearchbox,TLS,Error,geller-pa.googleapis.com,435,1895,6,6,2025-09-13T21:06:32.611-05:00,2025-09-13T21:06:32.877-05:00,
6,10.215.173.1,49122,172.217.165.138,443,10257,Google,com.google.android.googlequicksearchbox,TLS,Error,geller-pa.googleapis.com,435,1855,6,5,2025-09-13T21:06:32.612-05:00,2025-09-13T21:06:32.851-05:00,
6,10.215.173.1,49128,172.217.165.138,443,10257,Google,com.google.android.googlequicksearchbox,TLS,Error,geller-pa.googleapis.com,435,1855,6,5,2025-09-13T21:06:32.615-05:00,2025-09-13T21:06:32.848-05:00,
6,10.215.173.1,49142,172.217.165.138,443,10257,Google,com.google.android.googlequicksearchbox,TLS,Error,geller-pa.googleapis.com,435,1855,6,5,2025-09-13T21:06:32.617-05:00,2025-09-13T21:06:32.877-05:00,
6,10.215.173.1,49154,172.217.165.138,443,10257,Google,com.google.android.googlequicksearchbox,TLS,Error,geller-pa.googleapis.com,435,1895,6,6,2025-09-13T21:06:32.620-05:00,2025-09-13T21:06:32.877-05:00,
6,10.215.173.1,49164,172.217.165.138,443,10257,Google,com.google.android.googlequicksearchbox,TLS,Error,geller-pa.googleapis.com,435,1895,6,6,2025-09-13T21:06:32.621-05:00,2025-09-13T21:06:32.877-05:00,
17,10.215.173.1,53924,186.80.54.41,10917,10702,HappyMod,com.happymod.apk,BitTorrent,Closed,,132,338,1,1,2025-09-13T21:06:32.675-05:00,2025-09-13T21:06:32.818-05:00,
17,10.215.173.1,53924,191.6.38.25,42660,10702,HappyMod,com.happymod.apk,BitTorrent,Closed,,132,0,1,0,2025-09-13T21:06:32.680-05:00,2025-09-13T21:06:32.680-05:00,
17,10.215.173.1,53924,186.250.211.192,47238,10702,HappyMod,com.happymod.apk,BitTorrent,Closed,,132,0,1,0,2025-09-13T21:06:32.689-05:00,2025-09-13T21:06:32.689-05:00,
17,10.215.173.1,53924,98.127.107.242,49304,10702,HappyMod,com.happymod.apk,BitTorrent,Closed,,132,338,1,1,2025-09-13T21:06:32.693-05:00,2025-09-13T21:06:32.782-05:00,
17,10.215.173.1,53924,89.169.48.41,17755,10702,HappyMod,com.happymod.apk,BitTorrent,Closed,,132,0,1,0,2025-09-13T21:06:32.697-05:00,2025-09-13T21:06:32.697-05:00,
6,10.215.173.1,60962,3.160.150.105,443,10702,HappyMod,com.happymod.apk,HTTPS,Closed,cdn-adn-https.mtgglobals.com,1757,46611,20,29,2025-09-13T21:06:32.699-05:00,2025-09-13T21:06:33.412-05:00,
17,10.215.173.1,53924,168.119.10.164,56881,10702,HappyMod,com.happymod.apk,BitTorrent,Closed,,132,338,1,1,2025-09-13T21:06:32.795-05:00,2025-09-13T21:06:32.943-05:00,
17,10.215.173.1,53924,46.110.208.151,38922,10702,HappyMod,com.happymod.apk,BitTorrent,Closed,,132,338,1,1,2025-09-13T21:06:32.814-05:00,2025-09-13T21:06:32.877-05:00,
17,10.215.173.1,53924,183.209.150.37,30734,10702,HappyMod,com.happymod.apk,BitTorrent,Closed,,132,338,1,1,2025-09-13T21:06:32.828-05:00,2025-09-13T21:06:33.126-05:00,
17,10.215.173.1,53924,46.246.122.83,21009,10702,HappyMod,com.happymod.apk,BitTorrent,Error,,132,0,1,0,2025-09-13T21:06:32.842-05:00,2025-09-13T21:06:32.842-05:00,
6,10.215.173.1,37694,142.250.80.74,443,10257,Google,com.google.android.googlequicksearchbox,TLS,Error,geller-pa.googleapis.com,435,1855,6,5,2025-09-13T21:06:32.845-05:00,2025-09-13T21:06:33.006-05:00,
6,10.215.173.1,37696,142.250.80.74,443,10257,Google,com.google.android.googlequicksearchbox,TLS,Error,geller-pa.googleapis.com,435,1855,6,5,2025-09-13T21:06:32.868-05:00,2025-09-13T21:06:33.019-05:00,
6,10.215.173.1,37698,142.250.80.74,443,10257,Google,com.google.android.googlequicksearchbox,TLS,Error,geller-pa.googleapis.com,435,1895,6,6,2025-09-13T21:06:32.870-05:00,2025-09-13T21:06:33.100-05:00,
6,10.215.173.1,37708,142.250.80.74,443,10257,Google,com.google.android.googlequicksearchbox,TLS,Error,geller-pa.googleapis.com,435,1895,6,6,2025-09-13T21:06:32.875-05:00,2025-09-13T21:06:33.094-05:00,
6,10.215.173.1,37720,142.250.80.74,443,10257,Google,com.google.android.googlequicksearchbox,TLS,Error,geller-pa.googleapis.com,435,1855,6,5,2025-09-13T21:06:32.884-05:00,2025-09-13T21:06:33.087-05:00,
6,10.215.173.1,37726,142.250.80.74,443,10257,Google,com.google.android.googlequicksearchbox,TLS,Error,geller-pa.googleapis.com,435,1895,6,6,2025-09-13T21:06:32.889-05:00,2025-09-13T21:06:33.100-05:00,
17,10.215.173.1,53924,177.236.32.101,50070,10702,HappyMod,com.happymod.apk,BitTorrent,Closed,,132,345,1,1,2025-09-13T21:06:32.944-05:00,2025-09-13T21:06:33.084-05:00,
