IPProto,SrcIP,SrcPort,DstIp,DstPort,UID,App,PackageName,Proto,Status,Info,BytesSent,BytesRcvd,PktsSent,PktsRcvd,FirstSeen,LastSeen,Malicious
6,10.215.173.1,34582,10.0.0.109,8009,10276,YouTube,com.google.android.youtube,HTTP,Closed,,491,562,5,5,2025-07-28T06:01:50.153-05:00,2025-07-28T06:01:50.172-05:00,
6,10.215.173.1,55192,10.0.0.109,60000,10276,YouTube,com.google.android.youtube,HTTP,Closed,,526,770,6,6,2025-07-28T06:01:50.161-05:00,2025-07-28T06:01:50.225-05:00,
6,10.215.173.1,56788,10.0.0.98,8060,10276,YouTube,com.google.android.youtube,HTTP,Closed,,2517,8801,22,21,2025-07-28T06:01:50.214-05:00,2025-07-28T06:01:58.245-05:00,
6,10.215.173.1,34596,10.0.0.109,8009,10276,YouTube,com.google.android.youtube,HTTP,Closed,,491,562,5,5,2025-07-28T06:01:50.226-05:00,2025-07-28T06:01:50.239-05:00,
6,10.215.173.1,48582,172.217.21.174,443,10276,YouTube,com.google.android.youtube,HTTPS,Closed,www.youtube.com,45698,42033,173,195,2025-07-28T06:01:50.269-05:00,2025-07-28T06:03:59.147-05:00,
6,10.215.173.1,48586,172.217.21.174,443,10276,YouTube,com.google.android.youtube,HTTPS,Closed,www.youtube.com,2195,8119,7,6,2025-07-28T06:01:50.271-05:00,2025-07-28T06:01:50.573-05:00,
6,10.215.173.1,36048,172.217.21.182,443,10276,YouTube,com.google.android.youtube,HTTPS,Closed,i.ytimg.com,5249,119780,49,66,2025-07-28T06:01:50.273-05:00,2025-07-28T06:02:56.606-05:00,
6,10.215.173.1,56790,10.0.0.98,8060,10276,YouTube,com.google.android.youtube,HTTP,Closed,,1738,5910,16,15,2025-07-28T06:01:50.321-05:00,2025-07-28T06:01:58.245-05:00,
6,10.215.173.1,56794,10.0.0.98,8060,10276,YouTube,com.google.android.youtube,TCP,Closed,,180,128,4,3,2025-07-28T06:01:50.326-05:00,2025-07-28T06:01:58.245-05:00,
17,10.215.173.1,22834,10.215.173.2,53,10255,Google Play services,com.google.android.gms,DNS,Closed,app-measurement.com,65,92,1,1,2025-07-28T06:01:50.649-05:00,2025-07-28T06:01:50.967-05:00,
6,10.215.173.1,53734,212.47.228.136,443,10414,InviZible Pro,pan.alexander.tordnscrypt.gp,TLS,Closed,,566,168,4,4,2025-07-28T06:01:50.666-05:00,2025-07-28T06:01:50.966-05:00,
17,10.215.173.1,63617,10.215.173.2,53,10276,YouTube,com.google.android.youtube,DNS,Closed,redirector.googlevideo.com,72,99,1,1,2025-07-28T06:01:51.361-05:00,2025-07-28T06:01:51.408-05:00,
6,10.215.173.1,51094,142.251.41.78,443,10276,YouTube,com.google.android.youtube,HTTPS,Closed,redirector.googlevideo.com,3198,12607,15,15,2025-07-28T06:01:51.412-05:00,2025-07-28T06:02:51.461-05:00,
6,10.215.173.1,51098,142.251.41.78,443,10276,YouTube,com.google.android.youtube,HTTPS,Closed,redirector.googlevideo.com,2100,8169,7,7,2025-07-28T06:01:51.414-05:00,2025-07-28T06:01:51.558-05:00,
6,10.215.173.1,51108,142.251.41.78,443,10276,YouTube,com.google.android.youtube,HTTPS,Closed,redirector.googlevideo.com,2028,7248,6,6,2025-07-28T06:01:51.415-05:00,2025-07-28T06:01:51.556-05:00,
17,10.215.173.1,34971,10.215.173.2,53,10276,YouTube,com.google.android.youtube,DNS,Closed,rr3---sn-vgqsrn6z.googlevideo.com,79,136,1,1,2025-07-28T06:01:51.638-05:00,2025-07-28T06:01:51.725-05:00,
17,10.215.173.1,12960,10.215.173.2,53,10276,YouTube,com.google.android.youtube,DNS,Closed,rr5---sn-vgqskn66.googlevideo.com,79,136,1,1,2025-07-28T06:01:51.641-05:00,2025-07-28T06:01:51.835-05:00,
17,10.215.173.1,34738,10.215.173.2,53,10276,YouTube,com.google.android.youtube,DNS,Closed,rr2---sn-vgqsknld.googlevideo.com,79,136,1,1,2025-07-28T06:01:51.646-05:00,2025-07-28T06:01:51.699-05:00,
6,10.215.173.1,54558,74.125.9.39,443,10276,YouTube,com.google.android.youtube,HTTPS,Closed,rr2---sn-vgqsknld.googlevideo.com,14461,374628,110,109,2025-07-28T06:01:51.721-05:00,2025-07-28T06:02:56.607-05:00,
6,10.215.173.1,59654,173.194.134.8,443,10276,YouTube,com.google.android.youtube,HTTPS,Closed,rr3---sn-vgqsrn6z.googlevideo.com,2745,6050,9,8,2025-07-28T06:01:51.729-05:00,2025-07-28T06:02:51.461-05:00,
6,10.215.173.1,34726,173.194.55.202,443,10276,YouTube,com.google.android.youtube,HTTPS,Closed,rr5---sn-vgqskn66.googlevideo.com,2601,6009,7,7,2025-07-28T06:01:51.840-05:00,2025-07-28T06:02:56.607-05:00,
17,10.215.173.1,10055,10.215.173.2,53,10276,YouTube,com.google.android.youtube,DNS,Closed,rr4---sn-vgqsknll.googlevideo.com,79,136,1,1,2025-07-28T06:01:52.538-05:00,2025-07-28T06:01:52.738-05:00,
17,10.215.173.1,22466,10.215.173.2,53,10276,YouTube,com.google.android.youtube,DNS,Closed,s.youtube.com,59,166,1,1,2025-07-28T06:01:52.618-05:00,2025-07-28T06:01:52.777-05:00,
6,10.215.173.1,50564,172.217.129.73,443,10276,YouTube,com.google.android.youtube,HTTPS,Closed,rr4---sn-vgqsknll.googlevideo.com,2814,6008,8,7,2025-07-28T06:01:52.742-05:00,2025-07-28T06:02:56.607-05:00,
6,10.215.173.1,50566,172.217.129.73,443,10276,YouTube,com.google.android.youtube,HTTPS,Closed,rr4---sn-vgqsknll.googlevideo.com,2710,5970,7,6,2025-07-28T06:01:52.748-05:00,2025-07-28T06:02:56.607-05:00,
6,10.215.173.1,45070,173.194.79.113,443,10276,YouTube,com.google.android.youtube,HTTPS,Closed,s.youtube.com,2353,8275,11,10,2025-07-28T06:01:52.779-05:00,2025-07-28T06:01:53.031-05:00,
6,10.215.173.1,45080,173.194.79.113,443,10276,YouTube,com.google.android.youtube,HTTPS,Closed,s.youtube.com,8014,10390,14,13,2025-07-28T06:01:52.783-05:00,2025-07-28T06:02:56.608-05:00,
17,10.215.173.1,61508,10.215.173.2,53,10276,YouTube,com.google.android.youtube,DNS,Closed,rr1---sn-vgqsrnz7.googlevideo.com,79,136,1,1,2025-07-28T06:01:52.870-05:00,2025-07-28T06:01:52.940-05:00,
6,10.215.173.1,41420,173.194.55.38,443,10276,YouTube,com.google.android.youtube,HTTPS,Closed,rr1---sn-vgqsrnz7.googlevideo.com,6021,7996,10,9,2025-07-28T06:01:52.943-05:00,2025-07-28T06:02:56.608-05:00,
17,10.215.173.1,1751,10.215.173.2,53,10255,Google Play services,com.google.android.gms,DNS,Closed,android.googleapis.com,68,159,1,1,2025-07-28T06:01:53.296-05:00,2025-07-28T06:01:53.345-05:00,
6,10.215.173.1,52492,142.250.185.206,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,app-measurement.com,2550,2208,7,5,2025-07-28T06:01:54.995-05:00,2025-07-28T06:01:55.361-05:00,
6,10.215.173.1,52508,142.250.185.206,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,app-measurement.com,755,4404,8,8,2025-07-28T06:01:55.014-05:00,2025-07-28T06:01:55.458-05:00,
6,10.215.173.1,51500,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2524,2189,7,7,2025-07-28T06:01:57.369-05:00,2025-07-28T06:01:57.592-05:00,
6,10.215.173.1,51504,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,758,5606,8,8,2025-07-28T06:01:57.386-05:00,2025-07-28T06:01:57.604-05:00,
6,10.215.173.1,51518,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2556,2109,7,5,2025-07-28T06:01:57.641-05:00,2025-07-28T06:01:57.857-05:00,
6,10.215.173.1,51526,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,758,5606,8,8,2025-07-28T06:01:57.661-05:00,2025-07-28T06:01:57.885-05:00,
6,10.215.173.1,51536,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2022,2149,6,6,2025-07-28T06:01:57.891-05:00,2025-07-28T06:01:58.080-05:00,
6,10.215.173.1,51552,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,798,5647,9,9,2025-07-28T06:01:57.903-05:00,2025-07-28T06:01:58.117-05:00,
17,10.215.173.1,47881,10.215.173.2,53,10276,YouTube,com.google.android.youtube,DNS,Closed,suggestqueries.google.com,71,129,1,1,2025-07-28T06:01:58.086-05:00,2025-07-28T06:01:58.243-05:00,
6,10.215.173.1,51564,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2118,2149,6,6,2025-07-28T06:01:58.111-05:00,2025-07-28T06:01:58.306-05:00,
6,10.215.173.1,51578,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,718,5567,7,7,2025-07-28T06:01:58.129-05:00,2025-07-28T06:01:58.338-05:00,
6,10.215.173.1,45122,142.250.186.174,443,10276,YouTube,com.google.android.youtube,HTTPS,Closed,suggestqueries.google.com,2874,8811,13,12,2025-07-28T06:01:58.250-05:00,2025-07-28T06:03:01.800-05:00,
6,10.215.173.1,51580,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2054,2109,6,5,2025-07-28T06:01:58.340-05:00,2025-07-28T06:01:58.532-05:00,
6,10.215.173.1,51582,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,758,5607,8,8,2025-07-28T06:01:58.350-05:00,2025-07-28T06:01:58.555-05:00,
6,10.215.173.1,51594,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2054,2149,6,6,2025-07-28T06:01:58.557-05:00,2025-07-28T06:01:58.742-05:00,
6,10.215.173.1,51600,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,758,5606,8,8,2025-07-28T06:01:58.569-05:00,2025-07-28T06:01:58.759-05:00,
6,10.215.173.1,51616,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2054,2149,6,6,2025-07-28T06:01:58.762-05:00,2025-07-28T06:01:58.977-05:00,
6,10.215.173.1,51628,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,718,5568,7,7,2025-07-28T06:01:58.791-05:00,2025-07-28T06:01:59.008-05:00,
17,10.215.173.1,25897,10.215.173.2,53,10276,YouTube,com.google.android.youtube,DNS,Closed,rr3---sn-vgqsrnez.googlevideo.com,79,136,1,1,2025-07-28T06:01:58.806-05:00,2025-07-28T06:01:59.040-05:00,
6,10.215.173.1,49790,10.0.0.109,8009,10276,YouTube,com.google.android.youtube,HTTP,Closed,,491,562,5,5,2025-07-28T06:01:58.815-05:00,2025-07-28T06:01:58.829-05:00,
6,10.215.173.1,51632,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2118,2109,6,5,2025-07-28T06:01:59.001-05:00,2025-07-28T06:01:59.180-05:00,
6,10.215.173.1,51638,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,718,5566,7,7,2025-07-28T06:01:59.006-05:00,2025-07-28T06:01:59.204-05:00,
6,10.215.173.1,55388,209.85.164.200,443,10276,YouTube,com.google.android.youtube,HTTPS,Closed,rr3---sn-vgqsrnez.googlevideo.com,2814,6048,8,8,2025-07-28T06:01:59.045-05:00,2025-07-28T06:03:01.803-05:00,
6,10.215.173.1,55390,209.85.164.200,443,10276,YouTube,com.google.android.youtube,HTTPS,Closed,rr3---sn-vgqsrnez.googlevideo.com,2790,6050,9,8,2025-07-28T06:01:59.050-05:00,2025-07-28T06:03:01.803-05:00,
6,10.215.173.1,51650,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2022,2109,6,5,2025-07-28T06:01:59.200-05:00,2025-07-28T06:01:59.376-05:00,
6,10.215.173.1,51652,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,758,5607,8,8,2025-07-28T06:01:59.207-05:00,2025-07-28T06:01:59.403-05:00,
6,10.215.173.1,56888,10.0.0.98,8060,10276,YouTube,com.google.android.youtube,HTTP,Closed,,570,1338,7,6,2025-07-28T06:01:59.214-05:00,2025-07-28T06:02:08.859-05:00,
6,10.215.173.1,51664,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2118,2149,6,6,2025-07-28T06:01:59.429-05:00,2025-07-28T06:01:59.619-05:00,
6,10.215.173.1,51674,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,758,5607,8,8,2025-07-28T06:01:59.442-05:00,2025-07-28T06:01:59.645-05:00,
6,10.215.173.1,51688,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2022,2109,6,5,2025-07-28T06:01:59.648-05:00,2025-07-28T06:01:59.836-05:00,
6,10.215.173.1,51694,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,718,5567,7,7,2025-07-28T06:01:59.657-05:00,2025-07-28T06:01:59.860-05:00,
6,10.215.173.1,51710,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2022,2149,6,6,2025-07-28T06:01:59.865-05:00,2025-07-28T06:02:00.042-05:00,
6,10.215.173.1,51720,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,718,5566,7,7,2025-07-28T06:01:59.874-05:00,2025-07-28T06:02:00.074-05:00,
6,10.215.173.1,51730,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2086,2109,6,5,2025-07-28T06:02:00.069-05:00,2025-07-28T06:02:00.303-05:00,
6,10.215.173.1,51736,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,758,5606,8,8,2025-07-28T06:02:00.079-05:00,2025-07-28T06:02:00.332-05:00,
6,10.215.173.1,51740,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2086,2109,6,5,2025-07-28T06:02:00.340-05:00,2025-07-28T06:02:00.536-05:00,
6,10.215.173.1,51746,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,758,5607,8,8,2025-07-28T06:02:00.357-05:00,2025-07-28T06:02:00.570-05:00,
6,10.215.173.1,51748,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2022,2109,6,5,2025-07-28T06:02:00.558-05:00,2025-07-28T06:02:00.748-05:00,
6,10.215.173.1,51758,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,758,5607,8,8,2025-07-28T06:02:00.567-05:00,2025-07-28T06:02:00.775-05:00,
6,10.215.173.1,51770,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2054,2149,6,6,2025-07-28T06:02:00.772-05:00,2025-07-28T06:02:00.958-05:00,
6,10.215.173.1,51780,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,758,5608,8,8,2025-07-28T06:02:00.782-05:00,2025-07-28T06:02:00.979-05:00,
6,10.215.173.1,51790,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2086,2109,6,5,2025-07-28T06:02:00.991-05:00,2025-07-28T06:02:01.185-05:00,
6,10.215.173.1,51806,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,718,5567,7,7,2025-07-28T06:02:01.008-05:00,2025-07-28T06:02:01.221-05:00,
6,10.215.173.1,51810,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2118,2109,6,5,2025-07-28T06:02:01.215-05:00,2025-07-28T06:02:01.416-05:00,
6,10.215.173.1,51812,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,718,5566,7,7,2025-07-28T06:02:01.233-05:00,2025-07-28T06:02:01.456-05:00,
6,10.215.173.1,51828,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2086,2149,6,6,2025-07-28T06:02:01.441-05:00,2025-07-28T06:02:01.655-05:00,
6,10.215.173.1,51836,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,758,5608,8,8,2025-07-28T06:02:01.465-05:00,2025-07-28T06:02:01.679-05:00,
6,10.215.173.1,51844,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2086,2149,6,6,2025-07-28T06:02:01.670-05:00,2025-07-28T06:02:01.888-05:00,
6,10.215.173.1,51858,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,758,5607,8,8,2025-07-28T06:02:01.685-05:00,2025-07-28T06:02:01.903-05:00,
6,10.215.173.1,51868,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2022,2109,6,5,2025-07-28T06:02:01.917-05:00,2025-07-28T06:02:02.107-05:00,
6,10.215.173.1,51880,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,758,5606,8,8,2025-07-28T06:02:01.930-05:00,2025-07-28T06:02:02.137-05:00,
6,10.215.173.1,51886,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2054,2109,6,5,2025-07-28T06:02:02.130-05:00,2025-07-28T06:02:02.335-05:00,
6,10.215.173.1,51900,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,718,5567,7,7,2025-07-28T06:02:02.140-05:00,2025-07-28T06:02:02.349-05:00,
6,10.215.173.1,51910,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2022,2109,6,5,2025-07-28T06:02:02.357-05:00,2025-07-28T06:02:02.553-05:00,
6,10.215.173.1,51918,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,758,5607,8,8,2025-07-28T06:02:02.365-05:00,2025-07-28T06:02:02.583-05:00,
6,10.215.173.1,51934,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2054,2109,6,5,2025-07-28T06:02:02.580-05:00,2025-07-28T06:02:02.780-05:00,
6,10.215.173.1,51938,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,758,5608,8,8,2025-07-28T06:02:02.589-05:00,2025-07-28T06:02:02.809-05:00,
17,10.215.173.1,34616,10.215.173.2,53,10276,YouTube,com.google.android.youtube,DNS,Closed,initplayback,58,69,1,1,2025-07-28T06:02:02.614-05:00,2025-07-28T06:02:02.618-05:00,
17,10.215.173.1,1310,10.215.173.2,53,10276,YouTube,com.google.android.youtube,DNS,Closed,initplayback,58,69,1,1,2025-07-28T06:02:02.624-05:00,2025-07-28T06:02:02.627-05:00,
6,10.215.173.1,51948,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2086,2109,6,5,2025-07-28T06:02:02.802-05:00,2025-07-28T06:02:03.020-05:00,
6,10.215.173.1,51964,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,758,5607,8,8,2025-07-28T06:02:02.819-05:00,2025-07-28T06:02:03.043-05:00,
6,10.215.173.1,51970,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2118,2109,6,5,2025-07-28T06:02:03.039-05:00,2025-07-28T06:02:03.208-05:00,
6,10.215.173.1,51972,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,838,5687,10,10,2025-07-28T06:02:03.046-05:00,2025-07-28T06:02:03.237-05:00,
17,10.215.173.1,16987,10.215.173.2,53,10276,YouTube,com.google.android.youtube,DNS,Closed,initplayback,58,69,1,1,2025-07-28T06:02:03.076-05:00,2025-07-28T06:02:03.080-05:00,
17,10.215.173.1,17509,10.215.173.2,53,10276,YouTube,com.google.android.youtube,DNS,Closed,initplayback,58,69,1,1,2025-07-28T06:02:03.084-05:00,2025-07-28T06:02:03.087-05:00,
6,10.215.173.1,51976,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2086,2149,6,6,2025-07-28T06:02:03.233-05:00,2025-07-28T06:02:03.437-05:00,
6,10.215.173.1,51986,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,758,5606,8,8,2025-07-28T06:02:03.249-05:00,2025-07-28T06:02:03.452-05:00,
6,10.215.173.1,52000,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2118,2109,6,5,2025-07-28T06:02:03.458-05:00,2025-07-28T06:02:03.659-05:00,
6,10.215.173.1,52012,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,718,5567,7,7,2025-07-28T06:02:03.475-05:00,2025-07-28T06:02:03.693-05:00,
6,10.215.173.1,52022,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2118,2149,6,6,2025-07-28T06:02:03.686-05:00,2025-07-28T06:02:03.882-05:00,
6,10.215.173.1,52030,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,718,5568,7,7,2025-07-28T06:02:03.702-05:00,2025-07-28T06:02:03.914-05:00,
6,10.215.173.1,34702,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2054,2109,6,5,2025-07-28T06:02:03.904-05:00,2025-07-28T06:02:04.103-05:00,
6,10.215.173.1,34708,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,758,5607,8,8,2025-07-28T06:02:03.912-05:00,2025-07-28T06:02:04.116-05:00,
6,10.215.173.1,34710,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2054,2109,6,5,2025-07-28T06:02:04.131-05:00,2025-07-28T06:02:04.335-05:00,
6,10.215.173.1,34716,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,718,5567,7,7,2025-07-28T06:02:04.145-05:00,2025-07-28T06:02:04.356-05:00,
6,10.215.173.1,34730,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2054,2109,6,5,2025-07-28T06:02:04.360-05:00,2025-07-28T06:02:04.548-05:00,
6,10.215.173.1,34732,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,798,5647,9,9,2025-07-28T06:02:04.369-05:00,2025-07-28T06:02:04.574-05:00,
6,10.215.173.1,34742,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2086,2109,6,5,2025-07-28T06:02:04.588-05:00,2025-07-28T06:02:04.780-05:00,
6,10.215.173.1,34752,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,758,5606,8,8,2025-07-28T06:02:04.604-05:00,2025-07-28T06:02:04.811-05:00,
6,10.215.173.1,34756,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2054,2149,6,6,2025-07-28T06:02:04.819-05:00,2025-07-28T06:02:05.023-05:00,
6,10.215.173.1,34758,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,758,5607,8,8,2025-07-28T06:02:04.834-05:00,2025-07-28T06:02:05.043-05:00,
6,10.215.173.1,34762,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2022,2149,6,6,2025-07-28T06:02:05.039-05:00,2025-07-28T06:02:05.226-05:00,
6,10.215.173.1,34776,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,838,5687,10,10,2025-07-28T06:02:05.051-05:00,2025-07-28T06:02:05.252-05:00,
6,10.215.173.1,34780,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2086,2149,6,6,2025-07-28T06:02:05.249-05:00,2025-07-28T06:02:05.463-05:00,
6,10.215.173.1,34794,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,718,5567,7,7,2025-07-28T06:02:05.256-05:00,2025-07-28T06:02:05.474-05:00,
6,10.215.173.1,34808,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2086,2149,6,6,2025-07-28T06:02:05.481-05:00,2025-07-28T06:02:05.686-05:00,
6,10.215.173.1,34812,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,758,5607,8,8,2025-07-28T06:02:05.490-05:00,2025-07-28T06:02:05.707-05:00,
6,10.215.173.1,34820,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2022,2149,6,6,2025-07-28T06:02:05.715-05:00,2025-07-28T06:02:05.916-05:00,
6,10.215.173.1,34834,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,758,5608,8,8,2025-07-28T06:02:05.730-05:00,2025-07-28T06:02:05.934-05:00,
6,10.215.173.1,34844,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2054,2149,6,6,2025-07-28T06:02:05.946-05:00,2025-07-28T06:02:06.159-05:00,
6,10.215.173.1,34850,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,718,5565,7,7,2025-07-28T06:02:05.962-05:00,2025-07-28T06:02:06.180-05:00,
6,10.215.173.1,34852,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2054,2149,6,6,2025-07-28T06:02:06.191-05:00,2025-07-28T06:02:06.395-05:00,
6,10.215.173.1,34854,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,758,5607,8,8,2025-07-28T06:02:06.206-05:00,2025-07-28T06:02:06.410-05:00,
6,10.215.173.1,33318,10.0.0.109,8009,10276,YouTube,com.google.android.youtube,HTTP,Closed,,491,562,5,5,2025-07-28T06:02:08.861-05:00,2025-07-28T06:02:08.896-05:00,
